        5.02500      896.26271045       15.56424530
        5.07500      881.46676069       15.37000481
        5.12500      877.03970945       15.37719868
        5.17500      892.14470700       15.53966677
        5.22500      888.56555379       15.46559778
        5.27500      893.14444685       15.53118543
        5.32500      861.45116782       15.24752039
        5.37500      928.85673681       15.80932552
        5.42500      874.20383783       15.39387123
        5.47500      855.27321973       15.17147924
        5.52500      863.99770050       15.27824102
        5.57500      880.96292474       15.41521340
        5.62500      862.50251213       15.29250158
        5.67500      883.59550942       15.41415495
        5.72500      886.42951878       15.45184236
        5.77500      853.85835695       15.23775580
        5.82500      867.87298639       15.29662719
        5.87500      905.93165631       15.61719026
        5.92500      866.13471103       15.25888063
        5.97500      878.60213688       15.39749448
        6.02500      878.50438482       15.41235763
        6.07500      870.52338826       15.34572545
        6.12500      868.58245837       15.29725611
        6.17500      861.91163635       15.25089349
        6.22500      870.48648225       15.40744372
        6.27500      868.79521260       15.30100308
        6.32500      863.41547107       15.27989490
        6.37500      878.97582593       15.33823392
        6.42500      857.61534581       15.20107228
        6.47500      884.48573876       15.45085846
        6.52500      862.05104160       15.21056032
        6.57500      848.03003737       15.09533440
        6.62500      866.51431223       15.26793766
        6.67500      879.54434824       15.43535413
        6.72500      852.15244473       15.14713294
        6.77500      849.87952333       15.11628661
        6.82500      880.26108823       15.37940585
        6.87500      859.58092076       15.22395919
        6.92500      862.12964666       15.26909944
        6.97500      848.16852589       15.13380676
        7.02500      858.44464952       15.16345900
        7.07500      872.82599743       15.40547726
        7.12500      883.88940447       15.44044125
        7.17500      868.00749002       15.28950129
        7.22500      879.36358776       15.34500041
        7.27500      885.60959657       15.44694008
        7.32500      903.50440837       15.62184106
        7.37500      904.57545528       15.64971964
        7.42500      910.02007483       15.66905490
        7.47500      893.72930911       15.51557267
        7.52500      895.84183813       15.56632800
        7.57500      929.35903415       15.83163937
        7.62500      949.51139446       11.30691244
        7.67500      952.67880580       11.30940352
        7.72500      987.62201548       11.54422782
        7.77500      992.38753274       11.54954474
        7.82500     1029.35055922       11.74656729
        7.87500     1045.97791430       11.85324953
        7.92500     1040.32593234       11.82493995
        7.97500     1012.83915322       11.64952744
        8.02500     1018.60022063       11.70032196
        8.07500     1019.89260145       11.70590366
