   0   0   1   2     0.44633    14.07752     9.82076
   0   0   2   2     0.89266     7.03876    19.71460
   0   0   3   2     1.33898     4.69251    29.75964
   0   0   4   2     1.78531     3.51938    40.04509
   0   0   5   2     2.23164     2.81550    50.67980
   0   1   0   2     1.79590     3.49863    40.29285
   0   1   1   4     1.85053     3.39534    41.57436
   0   1   2   4     2.00551     3.13296    45.24041
   0   1   3   4     2.24012     2.80485    50.88608
   0   1   4   4     2.53231     2.48121    58.11019
   1   0   0   2     0.52501    11.96766    11.55758
   1   0   1   4     0.68909     9.11807    15.18830
   1   0   2   4     1.03560     6.06718    22.91133
   1   0   3   4     1.43823     4.36868    32.02258
   1   0   4   4     1.86091     3.37641    41.81837
   1   0   5   4     2.29256     2.74068    52.16587
   1   1   0   4     1.87107     3.35808    42.05751
   1   1   1   8     1.92356     3.26643    43.29614
   1   1   2   8     2.07310     3.03082    46.85418
   1   1   3   8     2.30082     2.73085    52.36796
   1   1   4   8     2.58616     2.42954    59.46855
   2   0   0   2     1.05003     5.98383    23.23488
   2   0   1   4     1.14095     5.50698    25.27868
   2   0   2   4     1.37818     4.55903    30.65197
   2   0   3   4     1.70160     3.69252    38.09297
   2   0   4   4     2.07121     3.03359    46.80891
   2   0   5   4     2.46633     2.54759    56.45793
   2   1   0   4     2.08034     3.02027    47.02773
   2   1   1   8     2.12768     2.95307    48.16479
   2   1   2   8     2.26377     2.77554    51.46234
   2   1   3   8     2.47400     2.53969    56.64947
   3   0   0   2     1.57504     3.98922    35.16324
   3   0   1   4     1.63706     3.83809    36.59584
   3   0   2   4     1.81041     3.47059    40.63275
   3   0   3   4     2.06728     3.03936    46.71483
   3   0   4   4     2.38077     2.63914    54.33444
   3   1   0   4     2.38872     2.63035    54.53092
   3   1   1   8     2.43006     2.58560    55.55536
   3   1   2   8     2.55007     2.46393    58.55713
   4   0   0   2     2.10005     2.99192    47.50068
   4   0   1   4     2.14696     2.92655    48.62934
   4   0   2   4     2.28190     2.75349    51.90508
   4   0   3   4     2.49060     2.52276    57.06434
   5   0   0   2     2.62507     2.39353    60.45572
