   0   0   1   2     0.88765     7.07843    12.49498
   0   0   2   2     1.77531     3.53921    25.14170
   0   0   3   2     2.66296     2.35948    38.10932
   0   0   4   2     3.55061     1.76961    51.60792
   0   0   5   2     4.43826     1.41569    65.92864
   0   1   0   2     1.75460     3.58097    24.84380
   0   1   1   4     1.96636     3.19534    27.89928
   0   1   2   4     2.49607     2.51724    35.63781
   0   1   3   4     3.18904     1.97024    46.02924
   0   1   4   4     3.96049     1.58647    58.09611
   0   2   0   2     3.50921     1.79049    50.96270
   0   2   1   4     3.61973     1.73582    52.68899
   0   2   2   4     3.93271     1.59767    57.65025
   0   2   3   4     4.40521     1.42631    65.37605
   1   0   1   4     1.02412     6.13521    14.42547
   1   0   2   4     1.84732     3.40124    26.17935
   1   0   3   4     2.71150     2.31723    38.83160
   1   0   4   4     3.58716     1.75158    52.17897
   1   0   5   4     4.46756     1.40640    66.41984
   1   1   1   8     2.03161     3.09271    28.84487
   1   1   2   8     2.54779     2.46613    36.40191
   1   1   3   8     3.22969     1.94545    46.65035
   1   1   4   8     3.99329     1.57344    58.62390
   1   2   1   8     3.65559     1.71879    53.25185
   1   2   2   8     3.96574     1.58436    58.18059
   1   2   3   8     4.43472     1.41682    65.86936
   2   0   0   2     1.02155     6.15061    14.38914
   2   0   1   4     1.35333     4.64276    19.10064
   2   0   2   4     2.04824     3.06760    29.08611
   2   0   3   4     2.85218     2.20294    40.93399
   2   0   4   4     3.69465     1.70062    53.86643
   2   0   5   4     4.55431     1.37961    67.88268
   2   1   0   4     2.03032     3.09468    28.82613
   2   1   1   8     2.21588     2.83552    31.52613
   2   1   2   8     2.69702     2.32968    38.61596
   2   1   3   8     3.34866     1.87633    48.47693
   2   1   4   8     4.09012     1.53619    60.18995
   2   2   0   4     3.65487     1.71913    53.24057
   2   2   1   8     3.76112     1.67056    54.91637
   2   2   2   8     4.06323     1.54635    59.75382
   2   2   3   8     4.52211     1.38944    67.33818
   3   0   1   4     1.77087     3.54809    25.07780
   3   0   2   4     2.34515     2.67922    33.41768
   3   0   3   4     3.07236     2.04507    44.25404
   3   0   4   4     3.86715     1.62476    56.60159
   3   0   5   4     4.69534     1.33817    70.28802
   3   1   1   8     2.49291     2.52042    35.59125
   3   1   2   8     2.92889     2.14525    42.08643
   3   1   3   8     3.53808     1.77587    51.41248
   3   1   4   8     4.24659     1.47958    62.74741
   3   2   1   8     3.93071     1.59849    57.61815
   3   2   2   8     4.22070     1.48866    62.32186
   3   2   3   8     4.66411     1.34714    69.75232
   4   0   0   2     2.04311     3.07531    29.01165
   4   0   1   4     2.22760     2.82060    31.69728
   4   0   2   4     2.70666     2.32138    38.75947
   4   0   3   4     3.35643     1.87198    48.59664
   4   0   4   4     4.09648     1.53380    60.29328
   4   1   0   4     2.69313     2.33305    38.55799
   4   1   1   8     2.83564     2.21579    40.68609
   4   1   2   8     3.22562     1.94790    46.58817
   4   1   3   8     3.78738     1.65898    55.33255
   4   1   4   8     4.45643     1.40991    66.23307
   4   2   0   4     4.06064     1.54734    59.71196
   4   2   1   8     4.15653     1.51164    61.27133
   4   2   2   8     4.43176     1.41776    65.81984
   5   0   1   4     2.70375     2.32388    38.71614
   5   0   2   4     3.11031     2.02011    44.83021
   5   0   3   4     3.68967     1.70291    53.78805
   5   0   4   4     4.37369     1.43659    64.85069
   5   1   1   8     3.22318     1.94937    46.55083
   5   1   2   8     3.57109     1.75946    51.92768
   5   1   3   8     4.08562     1.53788    60.11700
   5   2   1   8     4.42999     1.41833    65.79011
   5   2   2   8     4.68920     1.33993    70.18250
   6   0   0   2     3.06466     2.05020    44.13735
   6   0   1   4     3.19062     1.96927    46.05341
   6   0   2   4     3.54173     1.77404    51.46941
   6   0   3   4     4.05999     1.54759    59.70135
   6   0   4   4     4.69031     1.33961    70.20158
   6   1   0   4     3.53140     1.77923    51.30834
   6   1   1   8     3.64125     1.72556    53.02661
   6   1   2   8     3.95253     1.58966    57.96826
   6   1   3   8     4.42291     1.42060    65.67174
   6   2   0   4     4.65904     1.34860    69.66559
   7   0   1   4     3.68398     1.70554    53.69838
   7   0   2   4     3.99193     1.57397    58.60194
   7   0   3   4     4.45815     1.40937    66.26196
   7   1   1   8     4.08048     1.53981    60.03357
   7   1   2   8     4.36052     1.44093    64.63157
   8   0   0   2     4.08622     1.53765    60.12665
   8   0   1   4     4.18152     1.50261    61.67974
   8   0   2   4     4.45521     1.41030    66.21258
   8   1   0   4     4.44700     1.41290    66.07496
   8   1   1   8     4.53472     1.38557    67.55130
   9   0   1   4     4.68191     1.34201    70.05742
