   0   0   1   2     0.71413     8.79837    10.04537
   0   0   2   2     1.42826     4.39918    20.16898
   0   0   3   2     2.14239     2.93279    30.45477
   0   0   4   2     2.85652     2.19959    40.99916
   0   0   5   2     3.57065     1.75967    51.92090
   0   0   6   2     4.28479     1.46639    63.37698
   0   0   7   2     4.99892     1.25691    75.59185
   0   1   1   4     0.86650     7.25119    12.19614
   0   1   2   4     1.51022     4.16043    21.33959
   0   1   3   4     2.19788     2.85874    31.26348
   0   1   4   4     2.89837     2.16783    41.62749
   0   1   5   4     3.60422     1.74328    52.44599
   0   1   6   4     4.31280     1.45687    63.84006
   0   1   7   4     5.02295     1.25090    76.01972
   0   2   0   2     0.98152     6.40148    13.82245
   0   2   1   4     1.21382     5.17636    17.11603
   0   2   2   4     1.73301     3.62560    24.53324
   0   2   3   4     2.35653     2.66629    33.58456
   0   2   4   4     3.02045     2.08022    43.46789
   0   2   5   4     3.70310     1.69674    53.99970
   0   2   6   4     4.39577     1.42937    65.21850
   0   2   7   4     5.09436     1.23336    77.29870
   0   3   1   4     1.63634     3.83979    23.14521
   0   3   2   4     2.05123     3.06313    29.12953
   0   3   3   4     2.59951     2.41706    37.16764
   0   3   4   4     3.21362     1.95517    46.40464
   0   3   5   4     3.86228     1.62681    56.52380
   0   3   6   4     4.53067     1.38681    67.48285
   0   3   7   4     5.21122     1.20570    79.41644
   0   4   0   2     1.96304     3.20074    27.85131
   0   4   1   4     2.08890     3.00789    29.67670
   0   4   2   4     2.42765     2.58818    34.62961
   0   4   3   4     2.90575     2.16233    41.73837
   0   4   4   4     3.46602     1.81280    50.29148
   0   4   5   4     4.07469     1.54200    59.93966
   0   4   6   4     4.71306     1.33314    70.59270
   0   5   1   4     2.55561     2.45859    36.51755
   0   5   2   4     2.83920     2.21301    40.73951
   0   5   3   4     3.25745     1.92886    47.07548
   0   5   4   4     3.76575     1.66851    54.98968
   0   5   5   4     4.33252     1.45024    64.16675
   0   5   6   4     4.93767     1.27250    74.50686
   0   6   0   2     2.94456     2.13383    42.32250
   0   6   1   4     3.02992     2.07371    43.61123
   0   6   2   4     3.27267     1.91989    47.30882
   0   6   3   4     3.64147     1.72545    53.03003
   0   6   4   4     4.10246     1.53156    60.39050
   0   6   5   4     4.62818     1.35759    69.13817
   0   6   6   4     5.19902     1.20853    79.19395
   0   7   1   4     3.50877     1.79071    50.95585
   0   7   2   4     3.72040     1.68885    54.27264
   0   7   3   4     4.04862     1.55193    59.51726
   0   7   4   4     4.46779     1.40633    66.42380
   0   7   5   4     4.95490     1.26808    74.81135
   0   8   0   2     3.92609     1.60037    57.54399
   0   8   1   4     3.99051     1.57453    58.57904
   0   8   2   4     4.17781     1.50394    61.61905
   0   8   3   4     4.47258     1.40482    66.50422
   0   8   4   4     4.85529     1.29409    73.05994
   0   9   1   4     4.47421     1.40431    66.53149
   0   9   2   4     4.64203     1.35354    69.37470
   0   9   3   4     4.90901     1.27993    74.00195
   0   9   4   4     5.26006     1.19451    80.31134
   0  10   0   2     4.90761     1.28030    73.97727
   0  10   1   4     4.95929     1.26695    74.88908
   0  10   2   4     5.11122     1.22929    77.60216
   1   0  -6   2     4.63509     1.35557    69.25618
   1   0  -5   2     3.98428     1.57699    58.47875
   1   0  -4   2     3.35929     1.87039    48.64068
   1   0  -3   2     2.77761     2.26208    39.81790
   1   0  -2   2     2.27276     2.76457    32.35722
   1   0  -1   2     1.90674     3.29524    27.03716
   1   0   0   2     1.76802     3.55380    25.03682
   1   0   1   2     1.90685     3.29506    27.03867
   1   0   2   2     2.27293     2.76435    32.35978
   1   0   3   2     2.77783     2.26190    39.82111
   1   0   4   2     3.35953     1.87026    48.64433
   1   0   5   2     3.98453     1.57690    58.48278
   1   0   6   2     4.63535     1.35549    69.26058
   1   1  -6   4     4.66100     1.34803    69.69910
   1   1  -5   4     4.01439     1.56517    58.96411
   1   1  -4   4     3.39495     1.85075    49.19101
   1   1  -3   4     2.82064     2.22758    40.46137
   1   1  -2   4     2.32514     2.70228    33.12420
   1   1  -1   4     1.96889     3.19124    27.93592
   1   1   0   4     1.83487     3.42433    25.99972
   1   1   1   4     1.96899     3.19107    27.93738
   1   1   2   4     2.32531     2.70208    33.12671
   1   1   3   4     2.82085     2.22741    40.46454
   1   1   4   4     3.39518     1.85062    49.19464
   1   1   5   4     4.01464     1.56507    58.96811
   1   1   6   4     4.66126     1.34796    69.70349
   1   2  -6   4     4.73788     1.32616    71.02043
   1   2  -5   4     4.10340     1.53122    60.40569
   1   2  -4   4     3.49974     1.79533    50.81548
   1   2  -3   4     2.94593     2.13283    42.34313
   1   2  -2   4     2.47564     2.53800    35.33658
   1   2  -1   4     2.14454     2.92985    30.48605
   1   2   0   4     2.02220     3.10711    28.70828
   1   2   1   4     2.14463     2.92972    30.48741
   1   2   2   4     2.47580     2.53784    35.33895
   1   2   3   4     2.94614     2.13269    42.34619
   1   2   4   4     3.49997     1.79521    50.81902
   1   2   5   4     4.10364     1.53113    60.40964
   1   2   6   4     4.73813     1.32609    71.02479
   1   3  -6   4     4.86330     1.29196    73.20000
   1   3  -5   4     4.24760     1.47923    62.76402
   1   3  -4   4     3.66776     1.71309    53.44310
   1   3  -3   4     3.14368     1.99867    45.33783
   1   3  -2   4     2.70796     2.32027    38.77883
   1   3  -1   4     2.40900     2.60821    34.35534
   1   3   0   4     2.30076     2.73092    32.76709
   1   3   1   4     2.40908     2.60812    34.35656
   1   3   2   4     2.70811     2.32014    38.78102
   1   3   3   4     3.14387     1.99855    45.34073
   1   3   4   4     3.66797     1.71299    53.44651
   1   3   5   4     4.24783     1.47915    62.76788
   1   3   6   4     4.86355     1.29189    73.20430
   1   4  -6   4     5.03365     1.24824    76.21064
   1   4  -5   4     4.44162     1.41462    65.98488
   1   4  -4   4     3.89080     1.61488    56.97929
   1   4  -3   4     3.40128     1.84730    49.28881
   1   4  -2   4     3.00316     2.09219    43.20652
   1   4  -1   4     2.73664     2.29595    39.20631
   1   4   0   4     2.64186     2.37832    37.79589
   1   4   1   4     2.73672     2.29589    39.20739
   1   4   2   4     3.00329     2.09210    43.20852
   1   4   3   4     3.40145     1.84721    49.29152
   1   4   4   4     3.89101     1.61480    56.98256
   1   4   5   4     4.44185     1.41454    65.98864
   1   4   6   4     5.03389     1.24818    76.21488
   1   5  -6   4     5.24454     1.19804    80.02637
   1   5  -5   4     4.67928     1.34277    70.01224
   1   5  -4   4     4.16004     1.51036    61.32872
   1   5  -3   4     3.70625     1.69529    54.04935
   1   5  -2   4     3.34463     1.87859    48.41485
   1   5  -1   4     3.10754     2.02191    44.78814
   1   5   0   4     3.02441     2.07749    43.52777
   1   5   1   4     3.10761     2.02187    44.78911
   1   5   2   4     3.34475     1.87852    48.41668
   1   5   3   4     3.70641     1.69522    54.05190
   1   5   4   4     4.16024     1.51030    61.33184
   1   5   5   4     4.67949     1.34271    70.01589
   1   5   6   4     5.24477     1.19799    80.03055
   1   6  -5   4     4.95428     1.26823    74.80046
   1   6  -4   4     4.46713     1.40654    66.41270
   1   6  -3   4     4.04791     1.55220    59.50586
   1   6  -2   4     3.71966     1.68918    54.26095
   1   6  -1   4     3.50801     1.79110    50.94408
   1   6   0   4     3.43458     1.82939    49.80413
   1   6   1   4     3.50807     1.79107    50.94496
   1   6   2   4     3.71977     1.68913    54.26265
   1   6   3   4     4.04806     1.55215    59.50825
   1   6   4   4     4.46731     1.40648    66.41570
   1   6   5   4     4.95448     1.26818    74.80401
   1   7  -5   4     5.26079     1.19434    80.32473
   1   7  -4   4     4.80482     1.30768    72.17996
   1   7  -3   4     4.41776     1.42226    65.58564
   1   7  -2   4     4.11909     1.52538    60.66094
   1   7  -1   4     3.92901     1.59918    57.59089
   1   7   0   4     3.86359     1.62625    56.54478
   1   7   1   4     3.92906     1.59916    57.59170
   1   7   2   4     4.11918     1.52535    60.66251
   1   7   3   4     4.41789     1.42221    65.58790
   1   7   4   4     4.80498     1.30764    72.18284
   1   7   5   4     5.26098     1.19430    80.32821
   1   8  -4   4     5.16710     1.21600    78.61322
   1   8  -3   4     4.80929     1.30647    72.25775
   1   8  -2   4     4.53647     1.38504    67.58083
   1   8  -1   4     4.36461     1.43958    64.69962
   1   8   0   4     4.30581     1.45923    63.72449
   1   8   1   4     4.36466     1.43956    64.70038
   1   8   2   4     4.53656     1.38501    67.58231
   1   8   3   4     4.80942     1.30643    72.25991
   1   8   4   4     5.16726     1.21596    78.61602
   1   9  -3   4     5.21763     1.20422    79.53362
   1   9  -2   4     4.96729     1.26491    75.03062
   1   9  -1   4     4.81084     1.30605    72.28473
   1   9   0   4     4.75756     1.32067    71.36059
   1   9   1   4     4.81088     1.30604    72.28545
   1   9   2   4     4.96737     1.26489    75.03204
   1   9   3   4     5.21775     1.20420    79.53571
   1  10  -1   4     5.26501     1.19339    80.40222
   1  10   0   4     5.21637     1.20451    79.51054
   1  10   1   4     5.26504     1.19338    80.40292
   2   0  -5   2     5.02505     1.25037    76.05723
   2   0  -4   2     4.54551     1.38228    67.73375
   2   0  -3   2     4.13427     1.51978    60.90826
   2   0  -2   2     3.81349     1.64762    55.74704
   2   0  -1   2     3.60737     1.74176    52.49535
   2   0   0   2     3.53604     1.77690    51.38062
   2   0   1   2     3.60748     1.74171    52.49708
   2   0   2   2     3.81370     1.64753    55.75036
   2   0   3   2     4.13456     1.51967    60.91297
   2   0   4   2     4.54586     1.38218    67.73968
   2   0   5   2     5.02545     1.25027    76.06430
   2   1  -5   4     5.04896     1.24445    76.48424
   2   1  -4   4     4.57193     1.37430    68.18128
   2   1  -3   4     4.16330     1.50918    61.38187
   2   1  -2   4     3.84494     1.63415    56.24741
   2   1  -1   4     3.64060     1.72586    53.01643
   2   1   0   4     3.56993     1.76003    51.90959
   2   1   1   4     3.64071     1.72581    53.01814
   2   1   2   4     3.84514     1.63406    56.25071
   2   1   3   4     4.16359     1.50908    61.38656
   2   1   4   4     4.57228     1.37419    68.18719
   2   1   5   4     5.04935     1.24435    76.49130
   2   2  -5   4     5.12001     1.22718    77.76081
   2   2  -4   4     4.65028     1.35114    69.51563
   2   2  -3   4     4.24919     1.47868    62.79019
   2   2  -2   4     3.93778     1.59562    57.73144
   2   2  -1   4     3.73852     1.68066    54.55884
   2   2   0   4     3.66973     1.71216    53.47420
   2   2   1   4     3.73863     1.68061    54.56052
   2   2   2   4     3.93798     1.59554    57.73469
   2   2   3   4     4.24947     1.47858    62.79482
   2   2   4   4     4.65062     1.35104    69.52149
   2   2   5   4     5.12040     1.22709    77.76783
   2   3  -5   4     5.23629     1.19993    79.87512
   2   3  -4   4     4.77800     1.31502    71.71446
   2   3  -3   4     4.38860     1.43171    65.09903
   2   3  -2   4     4.08782     1.53705    60.15275
   2   3  -1   4     3.89625     1.61262    57.06635
   2   3   0   4     3.83030     1.64039    56.01433
   2   3   1   4     3.89635     1.61258    57.06798
   2   3   2   4     4.08802     1.53698    60.15592
   2   3   3   4     4.38887     1.43162    65.10357
   2   3   4   4     4.77834     1.31493    71.72025
   2   3   5   4     5.23667     1.19984    79.88209
   2   4  -4   4     4.95129     1.26900    74.74746
   2   4  -3   4     4.57665     1.37288    68.26141
   2   4  -2   4     4.28908     1.46493    63.44795
   2   4  -1   4     4.10691     1.52991    60.46278
   2   4   0   4     4.04439     1.55356    59.44888
   2   4   1   4     4.10700     1.52987    60.46436
   2   4   2   4     4.28927     1.46486    63.45102
   2   4   3   4     4.57691     1.37280    68.26585
   2   4   4   4     4.95161     1.26892    74.75315
   2   5  -4   4     5.16554     1.21636    78.58490
   2   5  -3   4     4.80764     1.30692    72.22896
   2   5  -2   4     4.53474     1.38557    67.55153
   2   5  -1   4     4.36283     1.44016    64.67004
   2   5   0   4     4.30403     1.45984    63.69505
   2   5   1   4     4.36292     1.44013    64.67156
   2   5   2   4     4.53491     1.38551    67.55450
   2   5   3   4     4.80788     1.30685    72.23328
   2   5   4   4     5.16585     1.21629    78.59050
   2   6  -3   4     5.07569     1.23790    76.96324
   2   6  -2   4     4.81800     1.30411    72.40935
   2   6  -1   4     4.65657     1.34932    69.62320
   2   6   0   4     4.60152     1.36546    68.68405
   2   6   1   4     4.65665     1.34929    69.62466
   2   6   2   4     4.81817     1.30406    72.41223
   2   6   3   4     5.07593     1.23784    76.96747
   2   7  -2   4     5.13266     1.22416    77.98916
   2   7  -1   4     4.98143     1.26132    75.28122
   2   7   0   4     4.93001     1.27448    74.37185
   2   7   1   4     4.98151     1.26130    75.28264
   2   7   2   4     5.13281     1.22412    77.99196
