#Temperature       Counts			 Errors
2.1291	            19961	        141.2834
5.0723	            20177	        142.04577
8.0007	            19796	        140.69826
11.0001	            19992	        141.39307
14.0000	            19567	        139.88209
17.0001	            19218	        138.629
19.9973	            18951	        137.66263
22.9961	            19249	        138.74077
26.4656	            19364	        139.15459
29.9568	            19437	        139.41664
