   0   0   1   2     0.89173     7.04608    19.69391
   0   0   2   2     1.78345     3.52304    40.00168
   0   0   3   2     2.67518     2.34869    61.73453
   0   0   4   2     3.56691     1.76152    86.32469
   0   0   5   2     4.45864     1.40922   117.53822
   0   1   1   4     1.02780     6.11324    22.73640
   0   1   2   4     1.85524     3.38673    41.68503
   0   1   3   4     2.72356     2.30697    62.97727
   0   1   4   4     3.60334     1.74371    87.42721
   0   1   5   4     4.48783     1.40005   118.78693
   0   2   0   2     1.02215     6.14706    22.60966
   0   2   1   4     1.35645     4.63208    30.15703
   0   2   2   4     2.05560     3.05662    46.43548
   0   2   3   4     2.86380     2.19400    66.62778
   0   2   4   4     3.71047     1.69336    90.73067
   0   2   5   4     4.57430     1.37358   122.62884
   0   3   1   4     1.77368     3.54246    39.77314
   0   3   2   4     2.35191     2.67153    53.62250
   0   3   3   4     3.08340     2.03775    72.50427
   0   3   4   4     3.88247     1.61835    96.24733
   0   4   0   2     2.04429     3.07353    46.16518
   0   4   1   4     2.23031     2.81717    50.64762
   0   4   2   4     2.71290     2.31604    62.70273
   0   4   3   4     3.36686     1.86619    80.43658
   0   4   4   4     4.11120     1.52831   104.08234
   0   5   1   4     2.70649     2.32153    62.53768
   0   5   2   4     3.11618     2.01631    73.40024
   0   5   3   4     3.69952     1.69838    90.38868
   0   5   4   4     4.38779     1.43197   114.59736
   0   6   0   2     3.06644     2.04902    72.04267
   0   6   1   4     3.19346     1.96751    75.53343
   0   6   2   4     3.54736     1.77123    85.73703
   0   6   3   4     4.06935     1.54403   102.59944
   0   7   1   4     3.68697     1.70416    89.99784
   0   7   2   4     3.99741     1.57181   100.10445
   0   7   3   4     4.46712     1.40654   117.89879
   0   8   0   2     4.08858     1.53676   103.27785
   0   8   1   4     4.18470     1.50147   106.74825
   0   8   2   4     4.46063     1.40859   117.62275
   1   0  -4   2     3.95260     1.58963    98.58272
   1   0  -3   2     3.17915     1.97637    75.13612
   1   0  -2   2     2.48623     2.52719    56.95502
   1   0  -1   2     1.96113     3.20386    44.18578
   1   0   0   2     1.76099     3.56798    39.47674
   1   0   1   2     1.98658     3.16282    44.78992
   1   0   2   2     2.52631     2.48710    57.95944
   1   0   3   2     3.22620     1.94755    76.44628
   1   0   4   2     4.00310     1.56958   100.29945
   1   1  -4   4     3.98550     1.57651    99.69776
   1   1  -3   4     3.21997     1.95132    76.27217
   1   1  -2   4     2.53822     2.47543    58.25878
   1   1  -1   4     2.02663     3.10031    45.74364
   1   1   0   4     1.83365     3.42660    41.17788
   1   1   1   4     2.05126     3.06308    46.33180
   1   1   2   4     2.57749     2.43772    59.24915
   1   1   3   4     3.26643     1.92356    77.57606
   1   1   4   4     4.03559     1.55694   101.42040
   1   2  -4   4     4.08262     1.53901   103.06708
   1   2  -3   4     3.33943     1.88151    79.64952
   1   2  -2   4     2.68815     2.33737    62.06675
   1   2  -1   4     2.21152     2.84112    50.19110
   1   2   0   4     2.03614     3.08583    45.97054
   1   2   1   4     2.23411     2.81238    50.74003
   1   2   2   4     2.72526     2.30554    63.02094
   1   2   3   4     3.38425     1.85660    80.93805
   1   2   4   4     4.13154     1.52079   104.81194
   1   3  -4   4     4.23955     1.48204   108.79360
   1   3  -3   4     3.52956     1.78016    85.20443
   1   3  -2   4     2.92098     2.15106    68.13787
   1   3  -1   4     2.48934     2.52404    57.03267
   1   3   0   4     2.33492     2.69097    53.20456
   1   3   1   4     2.50943     2.50383    57.53585
   1   3   2   4     2.95517     2.12617    69.04733
   1   3   3   4     3.57199     1.75902    86.47787
   1   3   4   4     4.28667     1.46575   110.59228
   1   4  -4   4     4.44996     1.41196   117.17150
   1   4  -3   4     3.77970     1.66235    92.91731
   1   4  -2   4     3.21877     1.95205    76.23862
   1   4  -1   4     2.83287     2.21796    65.81619
   1   4   0   4     2.69819     2.32867    62.32444
   1   4   1   4     2.85055     2.20420    66.27944
   1   4   2   4     3.24983     1.93339    77.10876
   1   4   3   4     3.81936     1.64509    94.18984
   1   4   4   4     4.49488     1.39785   119.09185
   1   5  -3   4     4.07884     1.54044   102.93335
   1   5  -2   4     3.56528     1.76233    86.27567
   1   5  -1   4     3.22117     1.95059    76.30565
   1   5   0   4     3.10338     2.02463    73.04973
   1   5   1   4     3.23672     1.94122    76.74099
   1   5   2   4     3.59334     1.74856    87.12379
   1   5   3   4     4.11561     1.52667   104.24000
   1   6  -3   4     4.41702     1.42249   115.79596
   1   6  -2   4     3.94771     1.59160    98.41802
   1   6  -1   4     3.63993     1.72618    88.54498
   1   6   0   4     3.53612     1.77686    85.40043
   1   6   1   4     3.65370     1.71968    88.96843
   1   6   2   4     3.97307     1.58144    99.27492
   1   6   3   4     4.45100     1.41164   117.21523
   1   7  -2   4     4.35660     1.44222   113.33906
