        6.02500     1834.69947072       28.87232637
        6.07500     1786.54968160       28.38297157
        6.12500     1764.90357349       28.19608211
        6.17500     1835.86124200       28.79450243
        6.22500     1771.98547647       28.39268257
        6.27500     1790.08577168       28.53655036
        6.32500     1747.39308815       28.11072552
        6.37500     1782.98478684       28.52136852
        6.42500     1740.10436025       28.12846702
        6.47500     1806.62022788       28.54733742
        6.52500     1873.84576290       29.31823426
        6.57500     1808.78133016       28.63157262
        6.62500     1713.53217067       27.69531429
        6.67500     1781.41144470       28.53639023
        6.72500     1731.89615455       27.92291503
        6.77500     1694.29467357       27.67509717
        6.82500     1771.21150942       28.37299769
        6.87500     1687.01982101       27.67093949
        6.92500     1761.52583495       28.27230722
        6.97500     1707.85300978       27.82242897
        7.02500     1717.73158225       27.90202321
        7.07500     1739.28759295       28.15206905
        7.12500     1757.30046989       28.17547358
        7.17500     1709.24043466       27.82657503
        7.22500     1753.90682007       28.21186310
        7.27500     1753.47275744       28.17937449
        7.32500     1744.79296898       28.11258382
        7.37500     1727.52177664       28.00568503
        7.42500     1746.87994279       28.13890565
        7.47500     1755.87135858       28.35741510
        7.52500     1744.14233034       28.09480793
        7.57500     1730.99399359       28.06197480
        7.62500     1795.50036413       28.64471352
        7.67500     1775.69803915       28.47777058
        7.72500     1706.70381577       27.82587077
        7.77500     1750.72056570       28.25213165
        7.82500     1724.98321954       27.96085728
        7.87500     1742.93979627       28.12657002
        7.92500     1744.92738803       28.25075691
        7.97500     1703.93668057       27.82516948
        8.02500     1713.04467024       27.84058670
        8.07500     1726.48477314       27.86465667
        8.12500     1761.94401878       28.42584774
        8.17500     1744.06352377       28.17039194
        8.22500     1732.57802986       28.13946983
        8.27500     1743.42918921       28.15647341
        8.32500     1684.62935674       27.67270778
        8.37500     1729.91961252       28.09258852
        8.42500     1730.57095156       28.05511667
        8.47500     1759.59762846       28.32906601
        8.52500     1727.43223309       27.99320014
        8.57500     1716.42958419       27.89559869
        8.62500     1755.50878110       19.91940463
        8.67500     1721.60011616       19.69118916
        8.72500     1738.66554504       19.86170993
        8.77500     1718.48111434       19.70714489
        8.82500     1738.11725397       19.85803810
        8.87500     1754.22423034       19.95499157
        8.92500     1728.44587810       19.70770930
        8.97500     1763.16829388       20.03729711
        9.02500     1706.04318603       19.63955396
        9.07500     1744.44118862       19.81296400
        9.12500     1746.85490142       19.92278946
        9.17500     1743.97834899       19.85643469
        9.22500     1769.77097823       19.95319716
        9.27500     1788.95947589       20.10066827
        9.32500     1705.86252612       19.60243626
        9.37500     1768.45496603       19.98541284
        9.42500     1797.51065266       20.22997778
        9.47500     1782.29999010       20.07150583
        9.52500     1748.07229526       19.90562781
        9.57500     1762.71759838       19.96012608
        9.62500     1753.65141870       19.91371878
        9.67500     1784.75410675       20.10807062
        9.72500     1739.38082571       19.75931332
        9.77500     1768.13536716       20.00608881
        9.82500     1727.03125450       19.78828786
        9.87500     1738.33794384       19.75511582
        9.92500     1746.80397437       19.82063294
        9.97500     1722.33109973       19.76429590
       10.02500     1684.66053092       19.51926292
       10.07500     1727.79207836       19.81392088
       10.12500     1703.09045440       19.59258503
       10.17500     1736.51048099       19.86952943
       10.22500     1682.29255676       19.52724829
       10.27500     1751.46100547       19.94550888
       10.32500     1682.98763229       19.54189993
       10.37500     1681.92014717       19.51766684
       10.42500     1692.00655017       19.53109946
       10.47500     1738.72683007       19.84170653
       10.52500     1748.92575036       19.93215301
       10.57500     1714.89020189       19.73094240
       10.62500     1671.60209081       19.40838914
       10.67500     1711.85204812       19.63112429
       10.72500     1722.47019556       19.82471731
       10.77500     1684.73653490       19.49660165
       10.82500     1706.78390104       19.71350053
       10.87500     1702.65053622       19.64611304
       10.92500     1718.15538605       19.71248495
       10.97500     1693.19537278       19.59055646
       11.02500     1722.85212745       19.75467290
       11.07500     1682.22128641       19.47401507
       11.12500     1735.04417384       19.77780118
       11.17500     1705.23005249       19.58611838
       11.22500     1643.14447513       19.28313015
       11.27500     1673.72963214       15.78007430
       11.32500     1712.66502644       15.98737491
       11.37500     1707.35816565       15.93853090
       11.42500     1706.25679098       15.97145508
       11.47500     1691.24618593       15.89514284
       11.52500     1674.02507026       15.79058145
       11.57500     1695.19393716       15.89857710
       11.62500     1693.29787025       15.89198122
       11.67500     1669.92285222       15.73928773
       11.72500     1679.85340522       15.80343082
       11.77500     1705.81333760       15.97010295
       11.82500     1720.89788644       16.02517513
       11.87500     1668.70390983       15.68882396
       11.92500     1725.21745632       16.05079164
       11.97500     1683.54271950       15.82833551
       12.02500     1699.72615364       15.93407688
       12.07500     1708.07785255       19.47167667
       12.12500     1663.78451241       19.23868176
       12.17500     1686.84668250       19.34818561
       12.22500     1670.80021897       19.25554765
       12.27500     1715.47110929       19.50280641
       12.32500     1692.79785085       19.35163296
       12.37500     1696.07493063       19.39670176
       12.42500     1686.22026546       19.36138905
       12.47500     1681.82159539       19.25890205
       12.52500     1687.74147493       19.29887456
       12.57500     1713.98573439       19.52000902
       12.62500     1707.21377020       19.47321752
       12.67500     1689.02227531       19.35659400
       12.72500     1708.82406274       19.49919762
       12.77500     1726.98757678       19.60335351
       12.82500     1714.18982390       19.50463287
       12.87500     1723.50796108       19.60304545
       12.92500     1663.80656672       19.28022763
       12.97500     1720.05744105       19.52846298
       13.02500     1710.36084633       19.48125330
       13.07500     1688.35885380       19.36170976
       13.12500     1720.36647839       19.54583344
       13.17500     1744.08146817       19.74403736
       13.22500     1745.12395594       19.66531915
       13.27500     1692.55823632       19.36661832
       13.32500     1724.36337289       19.55342050
